区コード,ＮＯ,都道府県名,市町村名,名称,名称＿カナ,医療機関の種類,住所,方書,緯度,経度,電話番号,法人の名称,診療科目,病床数,備考
1103,301101936,北海道,札幌市,医療法人社団ふくろう会北山デンタルクリニック,イリョウホウジンシャダンフクロウカイキタヤマデンタルクリニック,無床診療所,北海道札幌市東区東苗穂9条1丁目1-16,,43.100545,141.408572,011-790-5388,医療法人社団ふくろう会,歯;小歯;矯歯;歯外,0,
1103,301030634,北海道,札幌市,森田歯科医院,モリタシカイイン,無床診療所,北海道札幌市東区東苗穂9条3丁目5番5号,,43.09794,141.418155,011-791-0935,,歯,0,
1103,301030810,北海道,札幌市,医療法人社団札苗歯科医院,イリョウホウジンシャダンサツナエシカイイン,無床診療所,北海道札幌市東区東苗穂10条2丁目10番30号,,43.100145,141.416524,011-791-3751,医療法人社団札苗歯科医院,歯;小歯,0,
1103,301107664,北海道,札幌市,よな歯科クリニック,ヨナシカクリニック,無床診療所,北海道札幌市東区東苗穂11条3丁目15-3,,43.103431,141.419913,011-299-7483,,歯;小歯;歯外,0,
1103,301104243,北海道,札幌市,医療法人社団北翔会光聖歯科クリニック,イリョウホウジンシャダンホクショウカイコウセイシカクリニック,無床診療所,北海道札幌市東区東苗穂12条3丁目21番1号,,43.105542,141.421474,011-791-6481,医療法人社団北翔会,歯;小歯;歯外,0,休止(H30.8.16-H31.7.31）
1103,301103709,北海道,札幌市,フォース歯科,フォースシカ,無床診療所,北海道札幌市東区東苗穂13条1丁目2番1号,キャリア13-1階2階,43.108469,141.416932,011-792-4455,医療法人メディカルフォース,歯;小歯;歯外,0,
1103,301031527,北海道,札幌市,林田歯科矯正歯科医院,ハヤシダシカキョウセイシカイイン,無床診療所,北海道札幌市東区東苗穂13条2丁目16番8号,,43.10875,141.420215,011-792-4282,,歯;矯歯;小歯,0,
1103,301104360,北海道,札幌市,医療法人社団律英会東雁来ファミリー歯科,イリョウホウジンシャダン　リツエイカイヒガシカリキファミリーシカ,無床診療所,北海道札幌市東区東雁来町198-88,,43.096721,141.430459,011-791-8241,医療法人社団律英会,歯;小歯,0,
1103,301105497,北海道,札幌市,かりき歯科クリニック,カリキシカクリニック,無床診療所,北海道札幌市東区東雁来8条1丁目7-20,,43.095482,141.419599,011-790-3111,,歯;矯歯;小歯;歯外,0,
1103,301107941,北海道,札幌市,カインドデンタルクリニック,カインドデンタルクリニック,無床診療所,北海道札幌市東区東雁来11条1丁目2番6号,,43.09951,141.424865,011-790-1111,,歯;矯歯;小歯;歯外,0,
1103,301103190,北海道,札幌市,田中歯科,タナカシカ,無床診療所,北海道札幌市東区伏古1条4丁目1番6号,,43.081686,141.389144,011-787-0085,,歯;小歯,0,
1103,301031110,北海道,札幌市,ウィーン歯科,ウィーンシカ,無床診療所,北海道札幌市東区伏古5条4丁目1番9号　,ふしこビル2F,43.087305,141.39366,011-782-2755,,歯;小歯;歯外,0,
1103,301030533,北海道,札幌市,医療法人ファミリー会永山ファミリー歯科クリニック,イリョウホウジンファミリーカイナガヤマファミリーシカクリニック,無床診療所,北海道札幌市東区伏古7条4丁目1番6号,,43.089352,141.395215,011-783-5515,医療法人ファミリー会,歯;矯歯;小歯;歯外,0,
1103,301031224,北海道,札幌市,医療法人社団ふしこ歯科医院,イリョウホウジンシャダンフシコシカイイン,無床診療所,北海道札幌市東区伏古8条3丁目6番地,,43.092149,141.396306,011-786-0245,医療法人社団ふしこ歯科医院,歯;小歯,0,
1103,301103305,北海道,札幌市,勤医協札幌ふしこ歯科診療所,キンイキョウサッポロフシコシカシンリョウショ,無床診療所,北海道札幌市東区伏古10条3丁目2番1号,,43.095106,141.396542,011-784-6810,医療法人北海道勤労者歯科医療協会,歯;小歯,0,
1103,301108023,北海道,札幌市,医療法人社団健友会すずらん歯科クリニック,イリョウホウジンシャダンケンユウカイスズランシカクリニック,無床診療所,北海道札幌市東区伏古11条4丁目1番28号,,43.095412,141.400076,,医療法人社団健友会,歯;矯歯;小歯;歯外,0,
1103,301031501,北海道,札幌市,田中歯科クリニック,タナカシカクリニック,無床診療所,北海道札幌市東区伏古12条5丁目8番25号,,43.096587,141.404775,011-786-0581,,歯;矯歯;小歯,0,
1103,301031548,北海道,札幌市,医療法人社団空港通り歯科,イリョウホウジンシャダンクウコウドオリシカ,無床診療所,北海道札幌市東区伏古14条4丁目1番3号,,43.102197,141.404928,011-786-4618,医療法人社団空港通り歯科,歯;小歯,0,
1103,301030591,北海道,札幌市,医療法人社団丘珠歯科医院,イリョウホウジンシャダンオカダマシカイイン,無床診療所,北海道札幌市東区丘珠町651番地33,,43.11957,141.403326,011-783-6868,医療法人社団丘珠歯科医院,歯,0,
1103,301101545,北海道,札幌市,おかもと歯科クリニック,オカモトシカクリニック,無床診療所,北海道札幌市東区北丘珠1条2丁目591番地32,,43.122428,141.408179,011-787-4411,,歯;小歯,0,
1103,301100900,北海道,札幌市,本村歯科・矯正歯科医院,モトムラシカ・キョウセイシカイイン,無床診療所,北海道札幌市東区北丘珠3条1丁目21-22,,43.125247,141.402857,011-785-0418,,歯;矯歯,0,
1103,301030689,北海道,札幌市,さわで歯科医院,サワデシカイイン,無床診療所,北海道札幌市東区本町1条1丁目1番1号　,鹿内ビル,43.079616,141.378245,011-784-0851,,歯,0,
1103,301031006,北海道,札幌市,大谷歯科医院,オオタニシカイイン,無床診療所,北海道札幌市東区本町1条4丁目1番20号,,43.077147,141.385942,011-781-6686,,歯,0,
1103,301031413,北海道,札幌市,はた歯科医院,ハタシカイイン,無床診療所,北海道札幌市東区本町1条4丁目7番1号,,43.078242,141.386456,011-785-5020,,歯;小歯,0,
1103,301030285,北海道,札幌市,平川歯科医院,ヒラカワシカイイン,無床診療所,北海道札幌市東区本町2条3丁目6番13号,,43.080339,141.387247,011-781-2918,,歯,0,
1103,301031022,北海道,札幌市,コモンズ歯科クリニック,コモンズシカクリニック,無床診療所,北海道札幌市東区本町2条8丁目3番6号,,43.077803,141.395722,011-783-0421,,歯,0,
1103,301030706,北海道,札幌市,医療法人社団みなみ歯科医院,イリョウホウジンシャダンミナミシカイイン,無床診療所,北海道札幌市東区苗穂町4丁目1番5号　,ライスバラエティにしむら2F,43.075397,141.384495,011-704-1332,医療法人社団みなみ歯科医院,歯;小児矯正歯科,0,
1103,301102353,北海道,札幌市,雪印メグミルク株式会社北海道統括支店歯科室,ユキジルシメグミルクカブシキカイシャホッカイドウトウカツシテンシカシツ,無床診療所,北海道札幌市東区苗穂町6丁目1番1号,,43.073089,141.385856,011-704-2118,雪印メグミルク株式会社,歯,0,
1103,301103897,北海道,札幌市,チエ歯科クリニック,チエシカクリニック,無床診療所,北海道札幌市東区苗穂町10丁目3番15号,,43.073948,141.393505,011-751-2827,,歯,0,
1104,301103725,北海道,札幌市,おおもり歯科,オオモリシカ,無床診療所,北海道札幌市白石区東札幌1条2丁目3-11,メディカルライフ札幌クリニックプラザ1F,43.049309,141.383163,011-824-8880,,歯;小歯,0,
1104,301102630,北海道,札幌市,さかき歯科医院,サカキシカイイン,無床診療所,北海道札幌市白石区東札幌1条4丁目2-8,,43.047931,141.386468,011-820-5656,,歯;小歯,0,
1104,301040972,北海道,札幌市,牧野歯科医院,マキノシカイイン,無床診療所,北海道札幌市白石区東札幌2条1丁目3-19,サイトービル,43.052292,141.383441,011-832-0015,,歯,0,
1104,301105253,北海道,札幌市,医療法人社団優駿会白石ファミリー歯科,イリョウホウジンシャダンユウシュンカイシロイシファミリーシカ,無床診療所,北海道札幌市白石区東札幌2条5丁目7-5,エコビル白石2F,43.047254,141.392868,011-817-4614,医療法人社団優駿会,歯;矯歯;小歯;歯外,0,
1104,301040350,北海道,札幌市,直江歯科医院,ナオエシカイイン,無床診療所,北海道札幌市白石区東札幌2条6丁目5-1,,43.046001,141.395882,011-863-1161,,歯,0,
1104,301106410,北海道,札幌市,医療法人東札幌三輪デンタルクリニック,イリョウホウジンヒガシサッポロミワデンタルクリニック,無床診療所,北海道札幌市白石区東札幌3条1丁目1番1号,ラソラ札幌Bタウン2F,43.054228,141.383235,011-811-4618,医療法人　東札幌三輪デンタルクリニック,歯;矯歯;小歯,0,
1104,301104562,北海道,札幌市,東札幌緑の杜歯科クリニック,ヒガシサッポロミドリノモリシカクリニック,無床診療所,北海道札幌市白石区東札幌3条1丁目2-1,,43.052839,141.383757,011-816-8555,,歯;矯歯;小歯;歯外,0,
1104,301107273,北海道,札幌市,医療法人社団博和会デリック歯科,イリョウホウジンシャダンハクワカイデリックシカ,無床診療所,北海道札幌市白石区東札幌3条2丁目1番地,,43.051767,141.385416,011-821-5677,医療法人社団博和会,歯;歯外,0,
1104,301040291,北海道,札幌市,えばた歯科医院,エバタシカイイン,無床診療所,北海道札幌市白石区東札幌3条2丁目1-57,東札幌ハイツ内,43.051825,141.385252,011-811-1165,,歯;小歯,0,
1104,301040060,北海道,札幌市,小司歯科医院,コジシカイイン,無床診療所,北海道札幌市白石区東札幌3条4丁目1-7,,43.050084,141.389218,011-831-5533,,歯,0,
1104,301104474,北海道,札幌市,ひがしさっぽろ歯科クリニック,ヒガシサッポロシカクリニック,無床診療所,北海道札幌市白石区東札幌3条4丁目5番30号,AMSアトランテ12-1階,43.04922,141.390135,011-876-8118,,歯;小歯,0,
1104,301105019,北海道,札幌市,医療法人杉歯科医院,イリョウホウジンスギシカイイン,無床診療所,北海道札幌市白石区東札幌3条6丁目1-1,,43.046798,141.39559,011-862-5051,医療法人杉歯科医院,歯;小歯,0,
1104,301102773,北海道,札幌市,医療法人えがみ歯科医院,イリョウホウジンエガミシカイイン,無床診療所,北海道札幌市白石区東札幌5条2丁目6番12号,,43.053125,141.389207,011-815-8241,医療法人えがみ歯科医院,歯;矯歯;小歯;歯外,0,
1104,301107084,北海道,札幌市,よつば歯科・こども歯科,ヨツバシカ・コドモシカ,無床診療所,北海道札幌市白石区東札幌5条3丁目2番32号,クレア東札幌1階,43.052295,141.391343,011-826-5800,,歯;矯歯;小歯,0,
1104,301106902,北海道,札幌市,東さっぽろ公園歯科クリニック,ヒガシサッポロコウエンシカクリニック,無床診療所,北海道札幌市白石区東札幌6条3丁目1-4,,43.053292,141.392751,,,歯;矯歯;小歯,0,
1104,301040741,北海道,札幌市,医療法人社団星和会大内歯科小児歯科クリニック,イリョウホウジンシャダンセイワカイオオウチシカショウニシカクリニック,無床診療所,北海道札幌市白石区中央1条7丁目10-23,白央ビル,43.050523,141.400973,011-863-6061,医療法人社団星和会,歯;小歯,0,
1104,301105921,北海道,札幌市,医療法人社団北翔会光稜歯科クリニック,イリョウホウジンシャダンホクショウカイコウリョウシカクリニック　,無床診療所,北海道札幌市白石区中央2条3丁目3-7,ハイツイレブン1階,43.059589,141.396811,011-837-4618,医療法人社団北翔会,歯;小歯;歯外,0,休止(H30.8.1-H31.7.31)
1104,301040897,北海道,札幌市,クリアー歯科,クリアーシカ,無床診療所,北海道札幌市白石区中央3条5丁目1番1号,,43.057656,141.401514,011-864-5524,医療法人社団北桜会,歯;矯歯;小歯;歯外,0,
1104,301041009,北海道,札幌市,畠山歯科医院,ハタヤマシカイイン,無床診療所,北海道札幌市白石区栄通1丁目1-32,,43.042043,141.39411,011-821-2688,,歯,0,
1104,301041012,北海道,札幌市,石澤歯科医院,イシザワシカイイン,無床診療所,北海道札幌市白石区栄通4丁目2-1,,43.039677,141.400965,011-853-3824,,歯,0,
1104,301041399,北海道,札幌市,とみやま歯科医院,トミヤマシカイイン,無床診療所,北海道札幌市白石区栄通8丁目1-35,,43.035769,141.409661,011-854-1182,,歯,0,
1104,301100665,北海道,札幌市,ルーシー歯科医院,ルーシーシカイイン,無床診療所,北海道札幌市白石区栄通18丁目5-35,コープさっぽろルーシー3F,43.028082,141.43414,011-859-5858,,歯;小歯,0,
1104,301103956,北海道,札幌市,医療法人社団幸仁会ココ歯科,イリョウホウジンシャダンコウジンカイココシカ,無床診療所,北海道札幌市白石区栄通19丁目12-37,,43.025485,141.435835,011-853-4618,医療法人社団幸仁会,歯;小歯;歯外,0,
1104,301106931,北海道,札幌市,きたざわ矯正歯科はならび・かみあわせクリニック,キタザワキョウセイシカハナラビ・カミアワセクリニック,無床診療所,北海道札幌市白石区南郷通1丁目北1-1,ST相馬ビル3F,43.046284,141.397151,011-864-1876,,矯歯,0,
1104,301040666,北海道,札幌市,佐々木歯科医院,ササキシカイイン,無床診療所,北海道札幌市白石区南郷通1丁目北1-19,ジスワンビル5F,43.046176,141.397395,011-863-3617,,歯,0,
1104,301041676,北海道,札幌市,グレース歯科,グレースシカ,無床診療所,北海道札幌市白石区南郷通1丁目北2-1,コナミスポーツ白石,43.047018,141.39804,011-863-3530,,歯;矯歯;小歯,0,
1104,301041520,北海道,札幌市,ザウバーデンタルクリニック石塚,ザウバーデンタルクリニックイシヅカ,無床診療所,北海道札幌市白石区南郷通1丁目北5-18,,43.045679,141.398704,011-864-8211,,歯;小歯;歯外,0,
1104,301102555,北海道,札幌市,オーブデンタルクリニック,オーブデンタルクリニック,無床診療所,北海道札幌市白石区南郷通2丁目南9番7号,タウンヒル1階,43.04514,141.39874,011-865-8858,,歯;小歯,0,
1104,301105325,北海道,札幌市,あさひ歯科クリニック,アサヒシカクリニック,無床診療所,北海道札幌市白石区南郷通3丁目南8-25,N-3壱番館1階,43.043102,141.402912,011-868-4182,医療法人社団博栄会,歯;歯外,0,
1104,301041588,北海道,札幌市,牧野歯科クリニック,マキノシカクリニック,無床診療所,北海道札幌市白石区南郷通6丁目北3-27,サウスビル1F,43.041224,141.409722,011-846-1182,,歯;小歯,0,
1104,301041546,北海道,札幌市,南郷歯科クリニック,ナンゴウシカクリニック,無床診療所,北海道札幌市白石区南郷通7丁目南1-1,越智ビル2F,43.038985,141.408795,011-865-1188,,歯;矯歯;小歯,0,
1104,301040653,北海道,札幌市,つばはら歯科クリニック,ツバハラシカクリニック,無床診療所,北海道札幌市白石区南郷通7丁目北2-17,,43.040549,141.411058,011-864-2390,,歯;小歯,0,
1104,301106540,北海道,札幌市,南郷ファミリー歯科クリニック,ナンゴウファミリーシカクリニック,無床診療所,北海道札幌市白石区南郷通7丁目北5-25,第3中澤ビル1F,43.040741,141.412169,011-868-4618,,歯;小歯;歯外,0,
1104,301101718,北海道,札幌市,ソフィア歯科,ソフィアシカ,無床診療所,北海道札幌市白石区南郷通8丁目北1-2,山一ビル2F,43.040141,141.412225,011-846-3322,,歯;矯歯;歯外,0,
1104,301040523,北海道,札幌市,岩寺歯科医院,イワデラシカイイン,無床診療所,北海道札幌市白石区南郷通8丁目北4-5,,43.040819,141.413464,011-862-5821,,歯,0,
1104,301040855,北海道,札幌市,畑歯科医院,ハタシカイイン,無床診療所,北海道札幌市白石区南郷通9丁目南6-14,,43.038225,141.415747,011-862-8416,,歯,0,
1104,301041386,北海道,札幌市,傳庄歯科,デンショウシカ,無床診療所,北海道札幌市白石区南郷通12丁目南6-20,,43.03635,141.420705,011-861-4886,,歯;小歯,0,
1104,301041663,北海道,札幌市,松井歯科医院,マツイシカイイン,無床診療所,北海道札幌市白石区南郷通14丁目南1,メトロ13・3F,43.034142,141.421263,011-863-7255,,歯,0,
1104,301040871,北海道,札幌市,小松歯科医院白石南郷通,コマツシカイインシロイシナンゴウドオリ,無床診療所,北海道札幌市白石区南郷通14丁目南2-2,ニュー南郷サンハイツ,43.034767,141.421985,011-863-6480,,歯,0,
1104,301104676,北海道,札幌市,医療法人社団リーサ矯正歯科,イリョウホウジンシャダンリーサキョウセイシカ,無床診療所,北海道札幌市白石区南郷通14丁目北1-4,ニューフロンティア1F,43.035867,141.423277,011-866-2727,医療法人社団リーサ矯正歯科,矯歯,0,
1104,301040594,北海道,札幌市,重枝歯科医院,シゲエダシカイイン,無床診療所,北海道札幌市白石区南郷通15丁目南2-5,,43.034425,141.425649,011-863-0061,,歯,0,
1104,301040246,北海道,札幌市,横山歯科医院,ヨコヤマシカイイン,無床診療所,北海道札幌市白石区南郷通15丁目北3-18,,43.035503,141.429949,011-864-1708,,歯,0,
1104,301040682,北海道,札幌市,赤泊歯科医院,アカドマリシカイイン,無床診療所,北海道札幌市白石区南郷通18丁目南2-2,,43.030509,141.43256,011-863-3353,,歯,0,
1104,301102786,北海道,札幌市,ちかげデンタルクリニック,チカゲデンタルクリニック,無床診療所,北海道札幌市白石区南郷通18丁目北1-20,小林ビル2階,43.030915,141.434282,011-862-8241,医療法人社団明珠会,歯;小歯,0,
1104,301107576,北海道,札幌市,谷口デンタルクリニック,タニグチデンタルクリニック,無床診療所,北海道札幌市白石区南郷通18丁目北7-17,谷口ビル2階,43.030645,141.434929,011-863-3351,,歯,0,
1104,301106869,北海道,札幌市,谷口歯科医院,タニグチシカイイン,無床診療所,北海道札幌市白石区南郷通18丁目北76,,43.030998,141.43421,011-863-3351,,歯;矯歯;小歯;歯外,0,
1104,301107505,北海道,札幌市,医療法人社団来仁会南郷18丁目駅歯科クリニック,イリョウホウジンシャダンライジンカイナンゴウジュウハッチョウメエキシカクリニック,無床診療所,北海道札幌市白石区南郷通18丁目南4番8号,第2カンダビル1階,43.030259,141.434526,011-598-7997,医療法人社団来仁会,歯;小歯,0,
1104,301103392,北海道,札幌市,斎木歯科,サイキシカ,無床診療所,北海道札幌市白石区南郷通19丁目南2番8号,,43.029559,141.435285,011-866-1881,,歯;小歯,0,
1104,301107837,北海道,札幌市,かしわお歯科クリニック,カシワオシカクリニック,無床診療所,北海道札幌市白石区南郷通19丁目南3番25号,マルシンビル南郷1階,43.029532,141.437273,011-867-6480,,歯;矯歯;小歯;歯外,0,
1104,301105240,北海道,札幌市,EVEデンタルクリニック,イヴデンタルクリニック,無床診療所,北海道札幌市白石区南郷通21丁目南14-2,南郷21メディカル2F,43.026671,141.442901,011-867-4618,医療法人社団健幸会,歯;小歯;歯外,0,
1104,301040565,北海道,札幌市,医療法人社団佐藤歯科医院,イリョウホウジンシャダンサトウシカイイン,無床診療所,北海道札幌市白石区本郷通2丁目北5-15,,43.048237,141.40475,011-863-1996,医療法人社団佐藤歯科医院,歯,0,
1104,301104054,北海道,札幌市,よねた歯科クリニック,ヨネタシカクリニック,無床診療所,北海道札幌市白石区本郷通3丁目南4-31,カサ・ビアンカ1F,43.045896,141.405567,011-864-4182,,歯;小歯,0,
1104,301041461,北海道,札幌市,おだに歯科,オダニシカ,無床診療所,北海道札幌市白石区本郷通4丁目南2,,43.045749,141.407356,011-864-6480,,歯;小歯,0,
1104,301040116,北海道,札幌市,角田歯科医院,スミタシカイイン,無床診療所,北海道札幌市白石区本郷通7丁目南1-23,,43.04186,141.411914,011-861-3552,,歯,0,
1104,301041591,北海道,札幌市,たかはし歯科医院,タカハシシカイイン,無床診療所,北海道札幌市白石区本郷通7丁目北1-24,メローハイツ1階,43.043007,141.413119,011-846-0226,,歯,0,
1104,301041474,北海道,札幌市,平山歯科クリニック,ヒラヤマシカクリニック,無床診療所,北海道札幌市白石区本郷通10丁目北1-27,マリオン本郷1F,43.039961,141.418377,011-862-1088,,歯;小歯,0,
1104,301040086,北海道,札幌市,桑野歯科医院,クワノシカイイン,無床診療所,北海道札幌市白石区本郷通11丁目南3-26,,43.037786,141.419855,011-864-8733,,歯,0,
1104,301101297,北海道,札幌市,なかむら歯科,ナカムラシカ,無床診療所,北海道札幌市白石区本郷通13丁目南1番13号,アピカル南郷1階,43.036525,141.421927,011-868-9889,医療法人永遠会,歯;矯歯;小歯,0,
1104,301041416,北海道,札幌市,さいとう歯科,サイトウシカ,無床診療所,北海道札幌市白石区本通2丁目南2-2,,43.05037,141.404383,011-865-1870,,歯;小歯,0,
1104,301105976,北海道,札幌市,伊藤歯科医院,イトウシカイイン,無床診療所,北海道札幌市白石区本通5丁目北1-19,,43.047862,141.413061,011-861-1867,,歯;小歯,0,
1104,301040536,北海道,札幌市,たかだ歯科クリニック,タカダシカクリニック,無床診療所,北海道札幌市白石区本通7丁目北1-28,,43.045732,141.416533,011-861-0474,,歯;矯歯;小歯,0,
1104,301040839,北海道,札幌市,医療法人社団長田歯科医院,イリョウホウジンシャダンナガタシカイイン,無床診療所,北海道札幌市白石区本通8丁目南2-5,,43.044424,141.41788,011-861-4175,医療法人社団長田歯科医院,歯,0,
1104,301105732,北海道,札幌市,中村歯科醫院,ナカムラシカイイン,無床診療所,北海道札幌市白石区本通9丁目南4-16,,43.043291,141.41946,011-826-3535,,歯;小歯,0,
1104,301041618,北海道,札幌市,にひら歯科医院,ニヒラシカイイン,無床診療所,北海道札幌市白石区本通11丁目南7-5,セルシオ11-1F,43.041841,141.422457,011-846-3121,,歯;矯歯;小歯,0,
1104,301040220,北海道,札幌市,西村歯科医院,ニシムラシカイイン,無床診療所,北海道札幌市白石区本通17丁目南6-11,,43.033309,141.435387,011-861-0047,,歯,0,
1104,301104764,北海道,札幌市,しろいし中央歯科,シロイシチュウオウシカ,無床診療所,北海道札幌市白石区平和通2丁目南2-2,,43.053515,141.408022,011-865-4614,,歯;小歯,0,
1104,301100535,北海道,札幌市,医療法人社団白優会三好プリベント歯科,イリョウホウジンシャダンハクユウカイミヨシプリベントシカ,無床診療所,北海道札幌市白石区平和通3丁目北5-22,,43.053717,141.413674,011-863-1122,医療法人社団白優会三好プリベント歯科,歯;小歯,0,
1104,301103943,北海道,札幌市,ピアノ歯科クリニック,ピアノシカクリニック,無床診療所,北海道札幌市白石区平和通5丁目北12-1,,43.050598,141.414188,011-860-1616,,歯;小歯,0,
1104,301040552,北海道,札幌市,高川歯科医院,タカガワシカイイン,無床診療所,北海道札幌市白石区平和通7丁目北14-34,沼田ビル2F,43.047913,141.419004,011-862-5977,,歯;小歯,0,
1104,301106553,北海道,札幌市,医療法人社団平和通り歯科医院,イリョウホウジンシャダンヘイワドオリシカイイン,無床診療所,北海道札幌市白石区平和通11丁目南3番5号,,43.044035,141.425068,011-866-8241,医療法人社団平和通り歯科医院,歯;矯歯;小歯;歯外,0,
1104,301105846,北海道,札幌市,フラワー歯科クリニック,フラワーシカクリニック,無床診療所,北海道札幌市白石区平和通17丁目南1-16,ロードリバー平和通1階,43.039728,141.437192,011-826-3776,,歯;小歯,0,
1104,301106579,北海道,札幌市,菊水アロー歯科,キクスイアローシカ,無床診療所,北海道札幌市白石区菊水2条1丁目8-18,第3鈴興ハイム1階,43.057974,141.371305,011-812-6480,医療法人社団一心会,歯;矯歯;小歯;歯外,0,
1104,301041647,北海道,札幌市,リーベンデンタルクリニック,リーベンデンタルクリニック,無床診療所,北海道札幌市白石区菊水2条2丁目2-12,藤井ビル菊水4-2F,43.057424,141.372228,011-815-1199,,歯;小歯,0,
1104,301041269,北海道,札幌市,クラーク歯科,クラークシカ,無床診療所,北海道札幌市白石区菊水2条3丁目1,藤井ビル菊水2-1F6,43.055722,141.373553,011-814-8241,,歯;小歯,0,
1104,301041100,北海道,札幌市,一条橋歯科診療所,イチジョウバシシカシンリョウショ,無床診療所,北海道札幌市白石区菊水3条1丁目1-17,鷹田ビル2F,43.059888,141.370169,011-841-3858,,歯;小歯,0,
1104,301041692,北海道,札幌市,セゾン歯科クリニック,セゾンシカクリニック,無床診療所,北海道札幌市白石区菊水3条3丁目1-33,井上ビル2F,43.055508,141.375433,011-823-2373,,歯,0,
1104,301104070,北海道,札幌市,にし歯科クリニック,ニシシカクリニック,無床診療所,北海道札幌市白石区菊水3条5丁目2番25号,日本生命札幌ビル3F,43.052916,141.37828,011-817-2424,,歯;小歯,0,
1104,301041748,北海道,札幌市,勤医協札幌歯科診療所,キンイキョウサッポロシカシンリョウショ,無床診療所,北海道札幌市白石区菊水4条1丁目7番25号,,43.06026,141.372683,011-823-2596,医療法人北海道勤労者歯科医療協会,歯;矯歯;小歯,0,
1104,301101848,北海道,札幌市,かをるデンタルハウス,カヲルデンタルハウス,無床診療所,北海道札幌市白石区菊水5条2丁目4-18,,43.057974,141.377235,011-813-0222,,歯;小歯;歯外,0,
1104,301040190,北海道,札幌市,菊水歯科,キクスイシカ,無床診療所,北海道札幌市白石区菊水6条1丁目6-27,,43.061124,141.375777,011-811-8538,,歯,0,
1104,301041054,北海道,札幌市,松井歯科,マツイシカ,無床診療所,北海道札幌市白石区菊水8条3丁目3-12,,43.05946,141.38364,011-812-0036,,歯,0,
1104,301107488,北海道,札幌市,医療法人社団弘智会おおつぼ歯科クリニック,イリョウホウジンシャダンコウチカイオオツボシカクリニック,無床診療所,北海道札幌市白石区菊水上町1条2丁目100番50,,43.062752,141.384204,011-823-8585,医療法人社団弘智会おおつぼ歯科クリニック,歯;矯歯;小歯,0,
1104,301041302,北海道,札幌市,河上歯科医院,カワカミシカイイン,無床診療所,北海道札幌市白石区菊水上町3条2丁目52番地,,43.064616,141.390015,011-831-0433,,歯,0,
1104,301040419,北海道,札幌市,ホワイト歯科医院,ホワイトシカイイン,無床診療所,北海道札幌市白石区菊水元町2条5丁目3-22,,43.064438,141.404569,011-871-6480,,歯,0,
1104,301040637,北海道,札幌市,ファミール歯科クリニック,ファミールシカクリニック,無床診療所,北海道札幌市白石区菊水元町3条2丁目1-21,,43.067796,141.401891,011-875-5617,,歯;小歯,0,
1104,301041285,北海道,札幌市,さとう歯科クリニック,サトウシカクリニック,無床診療所,北海道札幌市白石区菊水元町5条2丁目2-1,,43.070624,141.406316,011-872-6480,,歯;小歯,0,
1104,301041485,北海道,札幌市,あすか歯科,アスカシカ,無床診療所,北海道札幌市白石区菊水元町6条1丁目10-4,,43.073026,141.407013,011-871-8241,,歯;小歯,0,
1104,301101503,北海道,札幌市,菊水元町歯科,キクスイモトマチシカ,無床診療所,北海道札幌市白石区菊水元町6条1丁目8-21,,43.072735,141.40849,011-873-8146,,歯;小歯,0,
1104,301040640,北海道,札幌市,医療法人社団健友会レオデンタルクリニック,イリョウホウジンシャダンケンユウカイレオデンタルクリニック,無床診療所,北海道札幌市白石区菊水元町7条2丁目1-1,,43.072635,141.409446,011-872-3378,医療法人社団健友会,歯;小歯,0,
1104,301107358,北海道,札幌市,E歯科クリニック,イーシカクリニック,無床診療所,北海道札幌市白石区菊水元町9条2丁目1-7,,43.074407,141.41479,011-875-6171,,歯;矯歯;小歯;歯外,0,
1104,301103884,北海道,札幌市,くどう歯科診療室,クドウシカシンリョウシツ,無床診療所,北海道札幌市白石区北郷2条4丁目9番12号,,43.057984,141.414438,011-874-0515,,歯;矯歯;小歯;歯外,0,
1104,301040914,北海道,札幌市,医療法人社団世紀会とくしま歯科医院,イリョウホウジンシャダンセイキカイトクシマシカイイン,無床診療所,北海道札幌市白石区北郷2条5丁目6-10,,43.05597,141.418737,011-875-2333,医療法人社団世紀会とくしま歯科医院,歯,0,
1104,301041621,北海道,札幌市,エムズ・デンタル・クリニック,エムズ・デンタル・クリニック,無床診療所,北海道札幌市白石区北郷2条8丁目1番7号,,43.052518,141.424443,011-872-1137,,歯,0,
1104,301100333,北海道,札幌市,のじり歯科医院,ノジリシカイイン,無床診療所,北海道札幌市白石区北郷2条10丁目4-12,,43.050699,141.430276,011-872-5652,,歯,0,
1104,301101880,北海道,札幌市,医療法人社団北風歯科医院,イリョウホウジンシャダンキタカゼシカイイン,無床診療所,北海道札幌市白石区北郷2条12丁目7-8,,43.049477,141.438442,011-872-0311,医療法人社団北風歯科医院,歯,0,
1104,301041559,北海道,札幌市,北郷フレンド歯科,キタゴウフレンドシカ,無床診療所,北海道札幌市白石区北郷3条2丁目2-7,,43.063766,141.408263,011-872-1021,,歯,0,
1104,301104865,北海道,札幌市,北郷デンタルクリニック,キタゴウデンタルクリニック,無床診療所,北海道札幌市白石区北郷3条4丁目1-35,,43.058589,141.415121,011-875-4182,,歯;矯歯;小歯;歯外,0,
1104,301103640,北海道,札幌市,菊池歯科医院,キクチシカイイン,無床診療所,北海道札幌市白石区北郷3条4丁目2番1号,,43.059797,141.414104,011-871-4351,,歯,0,
