都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金.基本.,料金.詳細.,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
271004,,大阪府,大阪市,安泉寺,アンセンジ,,,生野区桃谷３丁目１６−２６,,34.65893,135.534393,,,,,,,創建年代不詳。古来村の念仏道場であったものが、徳川時代初期の寛文7年(1667年)に真宗大谷派末寺となった猪飼村固有の寺。村の中央部、鶴の橋60m北東にある。安泉寺は、徳川時代、村内の戸籍を預かり、寺小屋を開設していた。明治5年(1872年)に猪飼野小学校となり、明治20年(1887年)に平野川対岸の木野村小学校(宗玄寺も開設)と合併して、鶴嘴尋常小学校が建設されるまで村内の子供たちの教育にあたって来ました。現在の本堂と庫裡と併せて大正14年(1925年)春、住職檀信徒協力して全面的に改築したもので、南面を西面本瓦葺に変え、太鼓楼を廃し、鐘桜門とし、井戸屋型手洗所を附属した、鐘桜門は木村権右衛門氏の寄贈による。平成6年(1994年)に至って、境内南西隅にあった猪飼野若中会館を、村内南50mの場所に移築し、老朽化した庫裡を廃し両跡地に安泉寺門戸会館と庫裡を新築し、本堂の全面補修を実施した。,,,,,安泉寺,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,つるのはし跡公園,ツルノハシアトコウエン,,,生野区桃谷３丁目１７,,34.65824,135.533958,,,,,,,昔、このあたりに鶴が多数飛来したことから橋の名となったようである。一説には、西暦 323年に百済川に架設された橋で猪甘津橋の古跡ともいわれ、『日本書紀』仁徳天皇14年11月の条に『猪甘津に橋を為（わた）す。即ち、そのところを号（なず）けて小橋という』と記され、文献にでている橋ではわが国最古のものといわれている。『つるのはし』は、旧桃谷街道・鶴橋街道が旧平野川を渡る地点に架けられ、古くは河内・大和への交通の要所。新平野川の開削により、昭和15年(1940年)に廃橋、石碑と当時の親柱4本を記念に保存し、平成10年(1998年)3月に『つるのはし跡公園』として開設された。,,,,,つるのはし跡公園,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,旧猪飼野村にある旧家・大東邸,キュウイカイノムラニアルキュウカ・オオヒガシテイ,,,生野区桃谷３丁目１９−２,,34.658897,135.535803,,,,,,,旧家「大東邸」は、土蔵の外壁材は古い船板を使っており、300坪以上ある屋敷内には広大な庭園や古い石枠の井戸が現存し、母屋の中（昔の土間）にある井戸は現在も散水用などに使用しているという。昔の面影を残す旧家の大きいものがこれまでに多く解体され、旧猪飼野村（現在の鶴橋）では現存するものは珍しい。,,,,,旧猪飼野村にある旧家・大東邸,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,木村権右衛門邸跡の神木,キムラゴンエモンテイアトノシンボク,,,生野区桃谷３丁目２１−１９,,34.657909,135.535629,,,,,,,木村重成（大坂夏の陣で討死。享年23歳）の姉婿　猪飼野左馬助の子孫である木村権右衛門邸宅の跡地にある。現在は駐車場となっているが、樹齢約400年の椎の木の神木と立派な石灯籠、庭石が残されている。神木は重成のお手植えといわれている。,,,,,木村権右衛門邸跡の神木,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,コリアタウン,コリアタウン,,,生野区桃谷３～５丁目,,34.660592,135.537976,,,,,,,御幸通商店街はJR環状線の鶴橋駅と桃谷駅の間にある商店街で、韓国食料品店や飲食店、民族衣装の店が500m程の通りに約140店舗が軒を並べる。多くは在日コリアンの人々による経営で、街中はハングルにあふれ、全国で最も在日コリアンの人々が集中する地域とされる。近年では地元によりNGOが結成され、他地方から修学旅行などで訪れる中高生を相手にキムチ作り体験やハングル教室、街案内などを行っている。中央門、百済門はコリアタウンを象徴する意匠となっている。,,,,,コリアタウン,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,淀川河川敷（淀川区）,ヨドガワカセンジキ（ヨドガワク）,,,淀川区塚本１丁目～西中島１丁目,,34.719992,135.491252,,,,,,,淀川区内の淀川河川敷に、都市部における貴重なオープンスペースとして淀川河川公園の西中島地区と十三野草地区があり、西中島地区は、野球場や芝生広場が整備されており、休日は野球やバーベキュー利用で賑わっている。十三野草地区は交通アクセスがよく、イベント会場としても利用されており、花火大会やマラソン会場等の利用で賑わっている。,,,,,淀川河川敷（淀川区）,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,路面電車の走るあべの筋,ロメンデンシャノハシルアベノスジ,,,阿倍野区阿倍野筋１丁目～５丁目,,34.645447,135.512645,,,,,,,あべの筋は、阿倍野区と住吉区を南北に縦断する道路で、その中でも阿倍野筋1丁目のあべの近鉄前交差点から約1.2kmの区間は、阪堺電気軌道上町線が設置されている。歴史的には、明治18年(1885年)に現在の南海電気鉄道の前身である阪堺鉄道が難波～大和川間に開通し、大阪市が発足した明治22年(1889年)には、天王寺駅が開設。明治33年(1900年)には天王寺西門前～東天下茶屋間に、現在の「チンチン電車」阪堺電気軌道の前身となる、大阪馬車鉄道が開通し、レールの上を馬車が走った。その後、人口の都市集中化とともに、利用者が急増し、馬車鉄道では電化が検討され、明治42年(1909年)に南海電鉄（昭和55年（1980年）南海から分離）と合併し、翌年から電車に切り替えられた。交通量の増加によりその多くが廃止されている中、あべの筋の中でもこの区間は今でも「チンチン電車」が残っており、駅前の開発が進む中でのどかさを楽しめるひときわ市民に親しまれた景観となっている。,,,,,路面電車の走るあべの筋,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,あべのハルカス,アベノハルカス,,,阿倍野区阿倍野筋１丁目１−４３,,34.646082,135.514035,,,,,,,"「天王寺・あべの」ターミナルに直結する日本一の超高層複合ビル。建物デザインにおいては、階段状のセットバックにより生まれた屋上への緑化や、全面ガラス張りの外観等によるランドマーク性と周辺地域との調和の両立や、西面の一筋の折り目による高さ３００ｍの強調などの特長を持つ。駅、百貨店、美術館、ホテル、展望台等複数の都市機能が集積した『立体都市』である。平成26年（2014年）3月全面開業、地上60階、地下5階、高さ300ｍ、延床面積約306,000㎡。",,,,,あべのハルカス,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,Hoop,フープ,,,阿倍野区阿倍野筋１丁目２−３０,,34.645244,135.5136,,,,,,,"都会的なオープンスペースと、昼と夜とで表情が変わる斬新な形状の建造物が特徴的な都市商業施設である。商業施設の賑わいを醸しだすため、建物中心部外壁はガラススクリーンで構成され、視認性の高い構造となっている。建物の内と外の境界線は存在せず、行き交う人々は何かに束縛されるということなく自由に空間を楽しむことができる。平成12年（2000年）9月開業、地上6階、高さ約30ｍ、延床面積約20,000㎡。",,,,,Hoop,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,阿倍野歩道橋,アベノホドウキョウ,,,阿倍野区阿倍野筋１丁目５,,34.646541,135.513209,,,,,,,本歩道橋は、阿倍野再開発事業の一環として架け替えが計画され、平成18～19年度（2006～7年度）にかけて「阿倍野歩道橋デザイン・設計コンペ」を実施し、「大阪の南の玄関口に相応しいランドマーク的な位置づけ」、「開放的な歩行者空間の創出」、「バリアフリー化を推進し、賑わいある通行路を確保」などの条件提示のもとで公募した中から、『阿倍野（abeno）の「ａ」からまちがはじまる』というテーマでデザインされた作品を最優秀作品として決定し、そのデザインをもとに設計、施工が行われ、平成25年4月に全面通行を開始している。様々に高さを変える屋根や構造体による変化に富んだ空間と、道路にせり出し天王寺公園を望む展望スペースなどにより、歩く・話す・眺める・待ち合わせるなど、多様な活動の起点となる新しいタイプの歩道橋が誕生した。本歩道橋は平成25年度（2013年度）に土木学会関西支部 技術賞、平成26年度(2014年度)にグッドデザイン賞を受賞している。,,,,,阿倍野歩道橋,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,あべのルシアス,アベノルシアス,,,阿倍野区阿倍野筋１丁目５−１,,34.646735,135.511186,,,,,,,"あべのルシアスは、阿倍野地区第2種市街地再開発事業地区内にあり、　事業地区の北側のA-1街区に平成10年(1998年)9月に完成した大型複合商業ビルである。隣接するきんえいアポロビルと、複数階が連絡通路で繋がる16階建てで、シネマコンプレックスフロアまでの巨大な吹き抜けが印象的なビルである。地上16階、地下5階、延床面積約68,000㎡。",,,,,あべのルシアス,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,あべのベルタ,アベノベルタ,,,阿倍野区阿倍野筋３丁目１０−１,,34.642357,135.511513,,,,,,,"あべのベルタは、阿倍野地区第2種市街地再開発事業内にあり、事業地区の南側のB1街区に昭和61年(1986年)1月に完成した。地上17階、地下4階、延床面積約100,00㎡で、主な用途は、住宅、店舗、事務所等で、阿倍野市民学習センターといった公共施設も入り、市民に活用されている。",,,,,あべのベルタ,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,阿倍野区民センター,アベノクミンセンター,,,阿倍野区阿倍野筋４丁目１９−１１８,,34.640874,135.510435,,,,,,,大阪市では、コミュニティ活動の拠点となる多目的な集合施設として、各区に区民センターもしくは区民ホール、会場を整備している。収容人数が600人を超える大ホールや集会室だけではなく、スタジオや調理実習室、アトリエ兼工作室も完備されている。平成14年1月完成、地上12階、地下1階（地下1階～2階は区民センター、3階は図書館、4階～12階は公社賃貸住宅)。,,,,,阿倍野区民センター,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,大阪府阿倍野警察署,オオサカフアベノケイサツショ,,,阿倍野区阿倍野筋５丁目１３−５,,34.637847,135.510328,,,,,,,あべの筋と阪神高速の交差点から南側に300mほど下がったところに位置する警察署の建物である。左右シンメトリーな外観となっている。平成２年６月完成、地上７階、地下１階。,,,,,大阪府阿倍野警察署,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,安倍晴明神社,アベノセイメイジンジャ,,,阿倍野区阿倍野元町５−１６,,34.631742,135.509011,,,,,,,平安時代の天文博士安倍晴明が祭神として祀られており、この地は晴明が生まれた晴明屋敷があったと言われている。晴明は考元天皇の子孫で陰陽道の祖として広く知られており、少年時代に京に上り、天文・陰陽道・推算術を修め、天文司廊大博士、播磨守等を歴任した。「晴明宮御社伝書」では、晴明の死を惜しんだ上皇が、生誕の地に晴明を祀るように命じ、晴明没後2年の寛弘4年(1007年)、この地に安倍晴明神社が創設されたと言われている。明治時代には、「安倍晴明誕生地」の石碑と少祠のみとなっていたが、大正14年（1925年）に阿倍王子神社の末社として現在の社殿が竣工した。,,,,,安倍晴明神社,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,熊野街道,クマノカイドウ,,,阿倍野区阿倍野元町９、１８付近,,34.631451,135.50882,,,,,,,平安中期頃から、上皇や貴族たちの間では、熊野を苦行の果てに辿り着く浄土の地と憧れ、熊野詣が盛んになった。大川の船着場、天満の八軒家浜から続く熊野街道は、あべの筋を松虫の交差点へ南下し、あべの筋の1本西側の細い道へと入る。落ち着いた静かな街並みに社寺や歴史的な民家などが点在し、人々が行き交った祈りの道「熊野街道」の面影をしのぶことができる。,,,,,熊野街道,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,阿倍王子神社,アベオウジジンジャ,,,阿倍野区阿倍野元町９−４,,34.630977,135.508839,,,,,,,阿倍王子神社は、大阪府下に唯一現存する熊野権現の王子社である。飛鳥時代に、阿倍野の地名の由来となった豪族阿倍氏の氏寺とされる阿倍寺があり、阿倍王子神社は阿倍氏の氏神とされている。しかし、遷都とともに阿倍氏も奈良へ帰郷し、平安時代には阿倍寺も四天王寺に併合されてしまう。この頃から熊野信仰が盛んになり、阿倍王子神社が熊野街道沿いにあり、四天王寺と住吉大社の中間に位置することから、熊野王子社「阿倍の王子」となった。熊野詣は平安時代から室町時代頃までが最も盛んで、途中の街道には熊野九十九王子と呼ばれた王子社ができた。「王子」とは、熊野三山の末社という意味で、京都から摂津、和泉を経て熊野に至る街道の途中に、休憩と遥拝のために設けられた。阿倍王子神社の境内では保存樹に指定されている樹齢四、五百年のクスノキの巨木が枝を広げている。,,,,,阿倍王子神社,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,源正寺楼門,ゲンショウジロウモン,,,阿倍野区阿倍野元町１８−３４,,34.629136,135.50698,,,,,,,平成14年(2002年)国の登録文化財に登録される。楼門は明治22年(1889年)に建てられ、大正12年(1923年)に上本町6丁目から現在地に移転された。大阪大空襲によって本尊などほとんどが焼失したが、楼門・経塚等が戦災を免れた。知恩院末寺で、初重袴腰を塗込める竜宮造の楼門で、上層は出組、二軒繁垂木、入母屋造、本瓦葺とする。蟇股や肘木の形式・絵様に近代らしい意匠が充溢するとともに、旧熊野街道に面し竜宮門として親しまれている。,,,,,源正寺楼門,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,はやし製菓本舗,ハヤシセイカホンポ,,,阿倍野区王子町１丁目７−１１,,34.634932,135.51098,,,,,,,あべの筋から1本東の通りに位置する南北100mにわたる王子1丁目商店街には、お寿司屋さんや精肉店等が並んでおり、その中に、浪花ことばせんべいで有名な「はやし製菓本舗」がある。創業80年以上の老舗のせんべい屋で、浪花ことばせんべいには、「べっぴん」「はんなり」などの浪花ことばが1枚1枚に刻印されている。,,,,,はやし製菓本舗,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,晴明丘中央公園,セイメイガオカチュウオウコウエン,,,阿倍野区北畠１丁目１８,,34.626344,135.505092,,,,,,,"阪堺電軌上町線の線路沿いにある公園で、北畠駅の南側に位置する。面積が約12,000㎡と広々とした公園で、樹木が生い茂り人々の憩いの場となっている。開園：昭和57年(1982年)3月。",,,,,晴明丘中央公園,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,阿倍野七坂（みなみ坂）,アベノナナサカ（ミナミザカ）,,,阿倍野区北畠２丁目、３丁目,,34.626958,135.501696,,,,,,,阿倍野区の西側一帯は南北に続く上町台地の西端に位置し、起伏に富んだ地形になっている。安倍晴明神社、阿倍王子神社から熊野街道を南に下り、最初の十字交差点を西へ入ると、相生通に出る。相生通周辺やその南の阿部野神社周辺は、浸食によりいくつかの谷ができたため、坂の多い地形になっている。阿部野神社の社から名付けられた「やしろ坂」、正面参道に続く坂道の「みや坂」といった神社に由来している坂をはじめ、かつては名前の通り桜並木の美しかった「さくら坂」、他にも「みどり坂」や「みなみ坂」がある。また、相生通にある相生郵便局の角から北に上る細くて急な坂道は「相親坂」と呼ばれており、相生通の人たちが王子町方面へ買い物に出かけるとき、この坂の下でよく出会い挨拶を交わしたことから名前がついたと言われている。その東側にあり南へ上る坂道は、「相生阪」と呼ばれている。紀州街道の天神ノ森から東へ延びる町並みが、坂付近で相接するので名前がついたと言われている。,,,,,阿倍野七坂（みなみ坂）,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,阿倍野七坂（みどり坂）,アベノナナサカ（ミドリザカ）,,,阿倍野区北畠３丁目,,34.627456,135.501348,,,,,,,阿倍野区の西側一帯は南北に続く上町台地の西端に位置し、起伏に富んだ地形になっている。安倍晴明神社、阿倍王子神社から熊野街道を南に下り、最初の十字交差点を西へ入ると、相生通に出る。相生通周辺やその南の阿部野神社周辺は、浸食によりいくつかの谷ができたため、坂の多い地形になっている。阿部野神社の社から名付けられた「やしろ坂」、正面参道に続く坂道の「みや坂」といった神社に由来している坂をはじめ、かつては名前の通り桜並木の美しかった「さくら坂」、他にも「みどり坂」や「みなみ坂」がある。また、相生通にある相生郵便局の角から北に上る細くて急な坂道は「相親坂」と呼ばれており、相生通の人たちが王子町方面へ買い物に出かけるとき、この坂の下でよく出会い挨拶を交わしたことから名前がついたと言われている。その東側にあり南へ上る坂道は、「相生阪」と呼ばれている。紀州街道の天神ノ森から東へ延びる町並みが、坂付近で相接するので名前がついたと言われている。,,,,,阿倍野七坂（みどり坂）,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,阿倍野七坂（みや坂）,アベノナナサカ（ミヤサカ）,,,阿倍野区北畠３丁目,,34.627637,135.498065,,,,,,,阿倍野区の西側一帯は南北に続く上町台地の西端に位置し、起伏に富んだ地形になっている。安倍晴明神社、阿倍王子神社から熊野街道を南に下り、最初の十字交差点を西へ入ると、相生通に出る。相生通周辺やその南の阿部野神社周辺は、浸食によりいくつかの谷ができたため、坂の多い地形になっている。阿部野神社の社から名付けられた「やしろ坂」、正面参道に続く坂道の「みや坂」といった神社に由来している坂をはじめ、かつては名前の通り桜並木の美しかった「さくら坂」、他にも「みどり坂」や「みなみ坂」がある。また、相生通にある相生郵便局の角から北に上る細くて急な坂道は「相親坂」と呼ばれており、相生通の人たちが王子町方面へ買い物に出かけるとき、この坂の下でよく出会い挨拶を交わしたことから名前がついたと言われている。その東側にあり南へ上る坂道は、「相生阪」と呼ばれている。紀州街道の天神ノ森から東へ延びる町並みが、坂付近で相接するので名前がついたと言われている。,,,,,阿倍野七坂（みや坂）,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,阿倍野七坂（やしろ坂）,アベノナナサカ（ヤシロザカ）,,,阿倍野区北畠３丁目,,34.628657,135.500844,,,,,,,阿倍野区の西側一帯は南北に続く上町台地の西端に位置し、起伏に富んだ地形になっている。安倍晴明神社、阿倍王子神社から熊野街道を南に下り、最初の十字交差点を西へ入ると、相生通に出る。相生通周辺やその南の阿部野神社周辺は、浸食によりいくつかの谷ができたため、坂の多い地形になっている。阿部野神社の社から名付けられた「やしろ坂」、正面参道に続く坂道の「みや坂」といった神社に由来している坂をはじめ、かつては名前の通り桜並木の美しかった「さくら坂」、他にも「みどり坂」や「みなみ坂」がある。また、相生通にある相生郵便局の角から北に上る細くて急な坂道は「相親坂」と呼ばれており、相生通の人たちが王子町方面へ買い物に出かけるとき、この坂の下でよく出会い挨拶を交わしたことから名前がついたと言われている。その東側にあり南へ上る坂道は、「相生阪」と呼ばれている。紀州街道の天神ノ森から東へ延びる町並みが、坂付近で相接するので名前がついたと言われている。,,,,,阿倍野七坂（やしろ坂）,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,阿倍野七坂（さくら坂）,アベノナナサカ（サクラザカ）,,,阿倍野区北畠３丁目,,34.629257,135.500543,,,,,,,阿倍野区の西側一帯は南北に続く上町台地の西端に位置し、起伏に富んだ地形になっている。安倍晴明神社、阿倍王子神社から熊野街道を南に下り、最初の十字交差点を西へ入ると、相生通に出る。相生通周辺やその南の阿部野神社周辺は、浸食によりいくつかの谷ができたため、坂の多い地形になっている。阿部野神社の社から名付けられた「やしろ坂」、正面参道に続く坂道の「みや坂」といった神社に由来している坂をはじめ、かつては名前の通り桜並木の美しかった「さくら坂」、他にも「みどり坂」や「みなみ坂」がある。また、相生通にある相生郵便局の角から北に上る細くて急な坂道は「相親坂」と呼ばれており、相生通の人たちが王子町方面へ買い物に出かけるとき、この坂の下でよく出会い挨拶を交わしたことから名前がついたと言われている。その東側にあり南へ上る坂道は、「相生阪」と呼ばれている。紀州街道の天神ノ森から東へ延びる町並みが、坂付近で相接するので名前がついたと言われている。,,,,,阿倍野七坂（さくら坂）,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,阿倍野七坂（相親坂）,アベノナナサカ（アイシンザカ）,,,阿倍野区相生通２丁目,,34.630136,135.50271,,,,,,,阿倍野区の西側一帯は南北に続く上町台地の西端に位置し、起伏に富んだ地形になっている。安倍晴明神社、阿倍王子神社から熊野街道を南に下り、最初の十字交差点を西へ入ると、相生通に出る。相生通周辺やその南の阿部野神社周辺は、浸食によりいくつかの谷ができたため、坂の多い地形になっている。阿部野神社の社から名付けられた「やしろ坂」、正面参道に続く坂道の「みや坂」といった神社に由来している坂をはじめ、かつては名前の通り桜並木の美しかった「さくら坂」、他にも「みどり坂」や「みなみ坂」がある。また、相生通にある相生郵便局の角から北に上る細くて急な坂道は「相親坂」と呼ばれており、相生通の人たちが王子町方面へ買い物に出かけるとき、この坂の下でよく出会い挨拶を交わしたことから名前がついたと言われている。その東側にあり南へ上る坂道は、「相生阪」と呼ばれている。紀州街道の天神ノ森から東へ延びる町並みが、坂付近で相接するので名前がついたと言われている。,,,,,阿倍野七坂（相親坂）,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,阿倍野七坂（相生阪）,アベノナナサカ（アイオイザカ）,,,阿倍野区相生通１丁目,,34.629597,135.503563,,,,,,,阿倍野区の西側一帯は南北に続く上町台地の西端に位置し、起伏に富んだ地形になっている。安倍晴明神社、阿倍王子神社から熊野街道を南に下り、最初の十字交差点を西へ入ると、相生通に出る。相生通周辺やその南の阿部野神社周辺は、浸食によりいくつかの谷ができたため、坂の多い地形になっている。阿部野神社の社から名付けられた「やしろ坂」、正面参道に続く坂道の「みや坂」といった神社に由来している坂をはじめ、かつては名前の通り桜並木の美しかった「さくら坂」、他にも「みどり坂」や「みなみ坂」がある。また、相生通にある相生郵便局の角から北に上る細くて急な坂道は「相親坂」と呼ばれており、相生通の人たちが王子町方面へ買い物に出かけるとき、この坂の下でよく出会い挨拶を交わしたことから名前がついたと言われている。その東側にあり南へ上る坂道は、「相生阪」と呼ばれている。紀州街道の天神ノ森から東へ延びる町並みが、坂付近で相接するので名前がついたと言われている。,,,,,阿倍野七坂（相生阪）,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,岸の五本松,キシノゴホンマツ,,,阿倍野区北畠２丁目４,,34.628273,135.503236,,,,,,,「岸の五本松」と呼ばれる松の木が府立住吉高校正門の西筋向い、グラウンドに沿って残されている。古くはこの界隈にも松林が続き、松の木が多く茂っていたが、市街化され、住宅地となり、わずかに5本の松だけが道路沿いに残された。現在は、1本が枯れて4本になっているが、地域の人々は、岸の姫松との由緒を大切に思い、「岸の五本松」と呼んで長く親しまれている。,,,,,岸の五本松,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,阿部野神社,アベノジンジャ,,,阿倍野区北畠３丁目７−２０,,34.628021,135.499508,,,,,,,北畠親房と北畠顕家の両公が祀られている。神社は顕家が足利軍と戦った古戦場にあり、明治15年(1882年)に阿部野神社と号して別格官幣社に列せられた。現在の社殿は昭和43年(1968年)に再建されたものである。また、両公の生前の遺徳から知恵と勇気と学問の神として地域の人々から深く信仰されている。全国にある建武の中興に尽力された天皇、皇子、そして多くの忠臣義士をお祀りしている「建武中興十五社」の一つにも数えられている。,,,,,阿部野神社,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,ドムール北畠,ドムールキタバタケ,,,阿倍野区北畠３丁目３,,34.6302528,135.4998779,,,,,,,風致地区の由緒ある古い住宅地、その敷地の高低差と在来の大樹を生かし、歩車共用の道路沿いに個性的な住戸を配置している。昭和57年7月に完成。,,,,,ドムール北畠,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,文の里商店街,フミノサトショウテンガイ,,,阿倍野区昭和町１丁目,,34.63387,135.518374,,,,,,,地下鉄御堂筋線昭和町駅のすぐそばに位置する商店街。店舗数は約60店舗で、食料品、衣料品、飲食店等が立ち並んでいる。地区周辺には、平成26年(2014年)3月7日全面開業した「あべのハルカス」や「あべのand」「Hoop」、「あべのキューズタウン」などがあり、商業施設の競争が激化している地区にありながらも、地域の生活に密着した商店街として、古き良き商店街の雰囲気を守りつつ、これまでも100円商店街の実施などを通じて、商店街の活性化に積極的に取り組まれている。大阪商工会議所と文の里商店街が協働で、商店街の賑わい創りや新たな顧客獲得を目指す事業として平成25年に実施された「文の里商店街ポスター総選挙」で、一躍注目を集めた。,,,,,文の里商店街,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,日本聖公会大阪聖アンデレ教会,ニッポンセイコウカイオオサカセイアンデレキョウカイ,,,阿倍野区昭和町３丁目１−５７,,34.628895,135.516352,,,,,,,明治17年（1884年）に川口居留地（現：大阪市西区川口）で英国聖公会宣教協会によって創設された桃山学院と深い繋がりをもつ。桃山中学校内の生徒と教職員による聖書研究会が嚆矢となる。聖書研究会は明治42年（1909年）に桃山中学校会衆、さらに明治44年（1911年）には桃山准教会へと発展した。大正6年（1917年）、学内でのキリスト教活動が禁止になり、その活動は当時の校長宅を経て、新生伝道館という建物に移された。昭和2年（1927年）、新生伝道館が桃山中学校の隣（現在地）に移築され、これと同時に桃山准教会は大阪聖アンデレ教会になった。移築された建物は昭和36年（1961年）の第2室戸台風により大きな被害を受けた。そのため、昭和39年（1964年）に現在の礼拝堂に建て替えられた。平成2年（1990年）には教会成立100周年を機に改修工事が行われた。桃山学院聖アンデレ礼拝堂としても使用されている。,,,,,日本聖公会大阪聖アンデレ教会,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,阿倍野長屋,アベノナガヤ,,,阿倍野区昭和町４丁目６−８,,34.625651,135.517999,,,,,,,あびこ筋から東に一歩路地へ進むと、少し懐かしい下町の姿があり、その一角に「阿倍野長屋」が所在する。中には、洋館があったり、中庭を覗める縁側があったり、一度腰を下ろすと気持ちが和む場所である。様々な人が利用できるスペースとして、時間単位や1日単位でレンタル可能で、交流会、パソコン教室、ヨガ教室、展示会など様々なイベントに利用されている。,,,,,阿倍野長屋,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,姫松停留場,ヒメマツテイリュウジョウ,,,阿倍野区帝塚山１丁目８−１の先,,34.624082,135.503086,,,,,,,路面電車という性格上、プラットホーム上に上屋が設置されるだけの簡易なものが多い中、姫松駅は独立型のものとして整備されており、木造、平屋建て、鉄板葺きの小ぶりなデザインの駅舎である。建築年代は電化が進む大正7年頃のものと考えられる。正面に開口部を設け、内部は１室の空間である。柱には腕木のような形で桁を支え、また柱上と桁の間には格子状に束を入れる。,,,,,姫松停留場,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,奧田邸のクスノキ,オクダテイノクスノキ,,,阿倍野区西田辺町１丁目２０,,34.619473,135.51363,,,,,,,寛文3年（1663年）に猿山新田を開墾した奧田市郎兵衛の子孫の方が住まれている非公開邸内に大阪市指定の保存樹のクスノキがある。新田の開墾時に防風と美観のために森林を造成し、「猿山の森」と呼ばれていた。このクスノキはその森の名残である。,,,,,奧田邸のクスノキ,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,御勝山古墳,オカチヤマコフン,,,生野区勝山北３丁目１６、勝山南３丁目３,,34.654215,135.53575,,,,,,,もとは岡山と呼ばれ、元和元年(1615年)夏の陣の大坂落城のとき、徳川秀忠がここで戦勝の宴を催したことから御勝山の名で知られるようになった。古墳時代中期の5世紀前半に造られた南北112m、東西55m、高さ約8mの前方後円墳で現在は前方部が道路（勝山通）と御勝山南公園になっており、後円部を残すのみである。市内では、茶臼山古墳（天王寺区）と帝塚山古墳（住吉区）と並んで重要な史跡の一つとなっている。御勝山南公園内には、歌人で万葉学者であり文学博士でもあった折口信夫の歌碑も建てられている。,,,,,御勝山古墳,,,,,,文化・観光/都市景観資源
271004,,大阪府,大阪市,俊徳街道道標2基と西俊徳地蔵堂,シュントクカイドウドウヒョウニキトニシシュントクジゾウドウ,,,生野区勝山北４丁目１０,,34.654811,135.536849,,,,,,,生野区勝山北4丁目に西俊徳地蔵堂があり、等身大の座像石仏が祀られている。説明板には、俊徳丸が四天王寺へ参る際、清い流れの平野川のほとりで休憩したとある。この地蔵堂横には四天王寺南門からほぼ真東へ延びる俊徳街道の道標が二基ある。街道を東へ進むと東俊徳地蔵堂があり、尊像は堂内奥に安置されており、立派なお姿は拝めないが、彫刻様式から室町末期の作と思われ、地元の人々の手により手厚く祀られている。,,,,,俊徳街道道標2基と西俊徳地蔵堂,,,,,,文化・観光/都市景観資源
