都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
271403,28,大阪府,堺市,開口神社,アグチジンジャ,Aguchi Shrine,,堺市堺区甲斐町東2丁1-29,,135.2828577,34.34366435,月火水木金土日,09:00,17:15,9:00?17:15(正月、大祭、節分等は別）,,,"旧市内唯一の式内社で塩土老翁神(しおつちのおじのかみ)、素盞嗚神(すさのおのかみ)、生国魂神(いくたまのかみ)を祀っています。天平18年(746年)行基が境内に念仏寺を建立し、大同元年(806年)空海が宝塔を建てたので「大寺」とも呼ばれています。
元禄3年(1690年)制作された土佐光起筆の「大寺縁起絵巻」、鎌倉時代の仮名の名筆、和歌は京極派の詠み手として知られる伏見天皇の「伏見天皇宸翰御歌集(ふしみてんのうしんかんおんうたしゅう)」、社伝によれば室町幕府十代将軍義稙寄進の「短刀銘吉光(たんとうめいよしみつ)」は重要文化財です。また、「開口神社文書」は鎌倉時代から江戸時代の開口神社と大寺念仏寺関係の古文書で、府の有形文化財に指定されています。","A venerable Shinto shrine, the only one in the old Sakai city concerning which records remain in 10th century texts. It is dedicated to the gods of Shiotsuchinoji, Susanoo, and Ikutama, and is also known as “Otera” (“large shrine”), due to Nenbutsu Temple built here by Gyoki in the 8th century and the two-storied tower built here by Kukai at the start of the 9th century. 
The temple houses three important cultural properties. The first is the Otera Engi Emaki, a picture scroll of the history of the shrine that was created by Mitsuoki Tosa in 1690. The second, the Fushimi Tenno Ushinkan Kanon Uta Shu, is a collection of works penned by Emperor Tennon using a pseudonym during the Kamakura period, and who was renowned as a Japanese poet in the Kyogoku style. The third is the Tantomei Yoshimitsu, a sword said in shrine history to have been used by the 10th shogun of the Ashikaga shogunate, Ashikaga Yoshitane. There is also the Aguchi Jinja Bunsho, an ancient text describing Aguchi Shrine and Nenbutsu Temple from the Kamakura to Edo periods, and which is a prefectural designated tangible cultural property.",阪堺線「宿院駅」下車,無料(乗用車20台),,開口神社,072-221-0171,,,,https://www.sakai-tcb.or.jp/spot/detail/28,
271403,46,大阪府,堺市,覚応寺,カクオウジ,,,堺市堺区九間町東3丁1-49,,135.2855582,34.35028914,月火水木金土日,,,拝観自由,無料,,"正中山(しょうちゅうざん)覚応寺といい、伊予の豪族河野通元が覚如上人に帰依し覚応と名乗り、日向の霧島山のふもとに一宇を建て覚応坊と名づけました。数代を経て堺に移り、第5世覚貞は蓮如上人に師事して、坊を改めて覚応寺とした後現在地に移りました。
当寺の住職河野鉄南は文学仲間の与謝野晶子と鉄幹をひきあわせた人で、境内に与謝野晶子の歌碑があり毎年5月29日の晶子の命日に白桜忌が開かれます。",,阪堺線「神明町駅」下車,なし,,覚応寺,072-238-6835,,,,https://www.sakai-tcb.or.jp/spot/detail/46,
271403,146,大阪府,堺市,本願寺堺別院,ホンガンジサカイベツイン,Honganji Sakai Betusuin,,堺市堺区神明町東3丁-1-10,,135.2855245,34.34597914,月火水木金土日,,,拝観自由,無料,,"堺市内最大の木造建築で「北の御坊」とも呼ばれ、現在の本堂は文政8年(1825年)に再建されたもので、明治4年(1871年)の廃藩置県後から10年間堺県庁として使用されていました。明治維新当初の堺県は旧天領地だけでしたが、明治2?9年に河内県、丹南4県、奈良県などを合併して、近畿でも有数の大きな県になりました。広大な県域を有し独自の県政を行った堺県でしたが、政府の大阪府域拡大の方針で明治14年(1881年)に県域を府に併合され、その歴史に幕を降ろしました。堺県の廃止後、境内地と建物は浄土真宗本願寺派へ返還され現在に至っていますが、堺県庁跡として府指定の史跡となっています。
鐘楼に釣られた梵鐘は元和3年(1617年)の銘をもち、銘文によると慶長20年(1615年)の大坂夏の陣で焼失した念仏寺(開口神社の神宮寺)のために、堺の復興や新しい町割に努めた堺奉行が再鋳させたものです。明治初期の廃仏毀釈にともない堺別院に移されましたが、江戸時代はじめの堺復興の歴史を示す記念碑的な資料、年代の明らかな市内最古の梵鐘として貴重なもので、市指定の有形文化財となっています。兵火で焼亡した旧鐘を模したためか、造形的には中世鐘の形式を色濃く残すのが特徴です。","The largest wooden construction in Sakai City, and affectionately known as the ""Monk of the North."" The current main hall is a reconstruction that was built in 1825, and was used as the Sakai Prefectural Office for 10 years after the abolition of clans and establishment of prefectures in 1871. After the Meiji Restoration Sakai Prefecture was only the old Tenryo lands, but between 1869 and 1876 it combined with Kawachi prefecture, Tannan prefecture, Nara prefecture, and others to become one of the largest in the Kinki region. While Sakai prefecture possessed expansive lands and conducted their own unique prefectural policy, the governmental policy for the expansion of Osaka meant that in 1881 their prefectural lands were combined with Osaka, bringing an end to Sakai's history as a prefecture. The temple grounds and buildings were then returned to the Shinshu Honganjiha branch of Buddhism, in the possession of which they remain to this day, but it also became a designated historical site as the ""Site of the Sakai Prefectural Office.""
The temple bell in the bell tower bears an inscription dated 1617, which reads that after the burning of Nenbutsuji (the temple shrine of Aguchi Shrine) during the Osaka Summer Campaign in 1615, the bell was recast at the behest of the Sakai officials who worked so hard to restore the city and find its new role. It was moved to the Sakai Betsuin along the anti-Buddhist movement at the beginning of the Meiji era, but it remains a prized artifact, not only commemorating the history of the resurrection of Sakai at the start of the Edo period and also as the oldest dated temple bell in the city, but it is a city designated tangible cultural property. As it was created to resemble the previous bell, destroyed in the fires of conflict, it is characterized by a shape closely resembling that of a middle-ages bell.",阪堺線「神明町駅」下車,なし,,本願寺堺別院,072-232-4417,,,,https://www.sakai-tcb.or.jp/spot/detail/146,
271403,86,大阪府,堺市,菅原神社,スガワラジンジャ,,,堺市堺区戎之町東2-1-38,,135.2835852,34.34458626,月火水木金土日,07:00,16:00,7:00?16:00ごろまで社殿開扉、参拝は24時間可能,無料,,"堺の浜に漂着した菅原道真自作の木像を祭ったのがはじまり、堺天神と親しまれ、境内にある摂社の堺戎神社は、堺えびすとして、南大阪随一のえべっさんとして有名です。鉄砲鍛冶・榎並屋勘左衛門の寄進により、延宝５年(1677年)に建てられたと伝えられる楼門(ろうもん)は大阪府指定有形文化財です。これの特徴のひとつは軒を支える複雑な組物に、彫刻を刻んだ絵様肘木(えようひじき)という肘の形をした組物を用い建築技法を簡略化していることで、府下では数少ない楼門建築として貴重です。
また白壇や珍しい樹木、６月のホタル観賞、９月の秋祭には、2台のふとん太鼓が宮入りします。",,阪堺線「花田口駅」下車,4?5台　※社務所への声かけ要,,菅原神社,072-232-2450,,,,https://www.sakai-tcb.or.jp/spot/detail/86,
271403,83,大阪府,堺市,祥雲寺,ショウウンジ,,,堺市堺区大町東4丁2-7,,135.2832207,34.34278752,月火水木金土日,,,,拝観無料,,"寛永2年(1625年)に沢庵和尚によって創建され、庭園は枯山水の様式で大徳寺の方丈庭園と類似し、府の指定名勝になっています。方丈の南庭として作られ、庭全体を平らとする平庭式の枯山水様式の庭園で、土塀寄りに石組を配置し手前に広い白砂空間をとっているのは、江戸時代初期の枯山水に共通する様式です。第二次世界大戦で敷地全体が焼けましたが、焼け残った石組をもとに整備され当時の姿をしのぶことができます。
寺の創建に関わった堺の豪商谷正安の依頼で描かれた「沢庵和尚像」や、釈迦の教えを聴聞する「釈迦二声聞像」は重要文化財に指定されています。",,阪堺線「宿院駅」下車,,,祥雲寺,072-232-2131,,,,https://www.sakai-tcb.or.jp/spot/detail/83,
271403,44,大阪府,堺市,海会寺,カイエジ,,,堺市堺区南旅篭町東3丁1-2,,135.2809872,34.34074159,,,,,,,"元弘2年(1332年)に創建された臨済宗東福寺派の寺院で、大坂夏の陣(1615年)で伽藍が焼失したため、開口神社付近から現在地に移転し再建されました。山門をくぐると正門に門廊が、そして左側には本堂と庫裏があります。本堂、庫裏及び門廊は国の重要文化財に指定されています。
本堂の内部は一室で仏間にかかる虹梁(こうりょう)の彫刻や蟇股(かえるまた)の形は、17世紀初め頃の特徴をよく表しています。本堂に続く庫裏は広い土間と畳の部屋が「田の字」型に並ぶ間取りで、土間は吹き抜けで大きな梁がかかり力強い空間構成です。畳の部屋は一間ごとに柱が立つという古い建築工法が用いられています。本堂と庫裏が一棟の建物というのは江戸時代の初めの寺院建築としては珍しく大変貴重です。
また、「牡丹花詩集」(ぼたんかししゅう)は海会寺の開祖、乾峯士曇(けんぽうしどん)をはじめ33人の禅僧が「牡丹」の題で作った漢詩を集めたもので、乾峯自身が文和5年(1356年)にその序文を書きました。序文は乾峯の筆の特徴、書かれた年代などがはっきりしており、わが国の書道史・文学史において貴重な作品で、市の指定有形文化財になっています。",,阪堺線「御陵前駅」下車,,,海会寺,,,,,https://www.sakai-tcb.or.jp/spot/detail/44,
271403,153,大阪府,堺市,妙國寺,ミョウコクジ,Myokoku-ji Temple,,堺市堺区材木町東4-1-4,,135.2853179,34.34522563,月火水木金土日,10:00,16:30,"10:00?16:30(15名以上は要予約)
拝観不可　年末年始",400,大人400円、小・中学生200円,"永禄5年(1562年)日蓮宗の学僧日珖が開いたとされ、境内には樹齢1,100年を超える蘇鉄(ソテツ)が堂々と堺のまちを見守っています。大蘇鉄は織田信長の所望で安土城に移植されましたが、毎夜「堺に帰りたい」と泣いたので、信長は激怒して「切り倒してしまえ」と命じました。蘇鉄は切り口から鮮血を流し大蛇のごとく悶絶し、恐れをなした信長は再び妙國寺に返したという伝説の樹で国指定の天然記念物です。現在大小120数本の幹枝を数え、江戸期の「和泉名所図会」には「大枝22本、小枝78本、総まわり25尺、高さ22尺余り、枝葉6?7間は一面の蒼色ですいらんの如し」と記された堺の名木の一つです。また、日本で唯一の「蘇鉄の枯山水」の庭園には、千利休の寄贈といわれる「六地蔵灯篭」や「瓢箪型手水鉢」があります。
慶応4年(1868年)堺港に上陸してきたフランス軍艦の兵に対し、堺の警固にあたっていた土佐藩士が阻止しようとしてフランス人22名を殺傷した堺事件で、土佐藩士11名が切腹した地としても有名です。山門を出たところに「とさのさむらいはらきりのはか」と刻まれた碑があります。
相州鍛冶の祖とされる新藤五(しんとうご)国光の短刀銘「国光」や、名刀工正宗の十哲の一人といわれ備前長船住長義(びぜんおさふねじゅうながよし)の脇指「朱銘長義」の重要文化財は、堺市博物館に寄託されています。

国指定の天然記念物""ソテツ""を取り巻く石組と、本堂東側庭園が一体となって構成。江戸時代から堺を代表する名所でしたが、近年実施された調査の結果、築山を築かないソテツの配植を中心にした平庭林泉回遊式枯山水庭園であることが判明、江戸時代後期の姿を基本として復元整備がおこなわれました。
ソテツを中心とした枯山水庭園としては、全国的にも類をみない大変貴重なものです。","A temple said to have been founded by the Nichiren school monk Nichiko in 1562. The grounds include a sago palm tree of more than 1,100 years in age, standing tall as it looks out over Sakai. This nationally designated natural monument has a powerful legend behind it. Nobunaga Oda, the warlord who achieved the unification of Japan, had the tree moved to his lands at Azuchi Castle. However, every night the tree cried that it wanted to “return to Sakai.” In a fit of rage Nobunaga ordered that the tree be cut down. When it was cut, however, it bled fresh blood from the cut and writhed like a giant snake, and finally becoming afraid Nobunaga returned the tree to Myokoku-ji Temple. It currently has 120 trunks and branches of varying sizes, and is one of the most famous trees in Sakai; a detailed count of branches and description of its leaves can even be found in a text ""Izumi Meisho-zue"" from the Edo period. The temple is also the site of the only sago palm dry landscape garden in Japan, which includes a Rokujizo lantern and a gourd-shaped water bowl said to have been donated by Sen no Rikyu.
During the Sakai Incident in 1868, an altercation between French soldiers and Tosa samurai, the temple is also famous as the place where eleven Tosa samurai committed seppuku suicide. There is a stone tablet outside the temple gate dedicated to the samurai who died.
The temple has also entrusted certain items to the Sakai City Museum, including the presumed founder of the Soshu blacksmiths Kunimitsu Shintogo’s short sword “Kunimitsu,” and the side-sword “Shumei Nagayoshi” of Chogi, one of the “ten disciples” of master blacksmith Masamune, which is an important cultural property.

<font color=""darkgreen"">[Scenic Spot] Myokoku-ji Temple garden has become a Sakai city designated cultural asset!(April 2012)
This garden is a combination of the garden on the east side of the main building with the stones placed around the nationally designated natural monument sago palm. A famous place representative of Sakai since the Edo period, results of a recently implemented survey revealed it to be a level pond circular dry landscape garden centered around the placement of the sago palm, and restoration work was performed to return it to its glory from the end of the Edo period.
A dry landscape garden centered around a sago palm is a rare treasure, the likes of which cannot be seen anywhere else in Japan.</font>",阪堺線「妙国寺前駅」下車,30台,,妙國寺,072-233-0369,,,,https://www.sakai-tcb.or.jp/spot/detail/153,
271403,210,大阪府,堺市,石津神社,イシヅジンジャ,,,堺市堺区石津町1-15-21,,135.2744121,34.33159484,月火水木金土日,09:00,16:00,御祈祷受付は9:00?16:00,,,"石津神社は延喜式（平安時代西暦927年）神名帖に見られ、寛保2年古文書に「住古、事代主神（戎神）が此の地に五色の石を携え降臨、以来ここを石津と名づく」とある。住時より「夏越大祓」は6月23日に「茅輪くぐり神事」とともに行われる。
また、秋祭りには「だんじり」「ふとん太鼓」の双方が宮入する。",,南海高野線「堺東駅」下車後、南海バス「石津神社前バス停」下車すぐ,無し,,石津神社,072-241-0935,,,,https://www.sakai-tcb.or.jp/spot/detail/210,
271403,229,大阪府,堺市,愛染院,アイゼンイン,,,堺市北区蔵前町1578,,135.305296,34.3435968,,,,,,,"本堂は江戸時代初期の近世寺院建造物として大変貴重です。観音菩薩立像は市内北部、長尾街道周辺に残る平安時代の仏像彫刻としてほぼ唯一の事例で本堂とともに市指定の有形文化財。

本堂は建築年代が明らかな江戸時代初期の建造物で、棟札(むなふだ)により慶安5年(1652年)に建築されたことがわかります。細部様式にも江戸時代初期の様子が見られ、構造的な面、細部様式、保存状況などから、上質な近世寺院建造物として大変貴重です。
本尊を祀るために須弥壇(しゅみだん)上に安置されている厨子も、その細部様式などから本堂とほぼ同じ時期に製作されたものと考えられます。棟札には本堂の建築時期や改修時の施主や世話人・大工などの人名が記され、改修における状況を知る上で貴重な資料です。
また、本堂の厨子内に秘仏本尊としてまつられている観音菩薩立像は、脇腰を左に捻り視線をやや右斜め前方に落とす姿から、脇侍として制作された可能性もあります。穏やかな丸顔や浅い衣文の彫り、比較的薄い体の奥行きなど、平安時代後期の特徴をよくあらわしており保存状態も良好です。市内北部、特に長尾街道周辺に残る平安時代の仏像彫刻としてはこれがほぼ唯一の事例です。本堂、観音菩薩立像とも市指定有形文化財です。",,地下鉄御堂筋線「北花田駅」下車,,,愛染院,,,,,https://www.sakai-tcb.or.jp/spot/detail/229,
271403,208,大阪府,堺市,野々宮神社,ノノミヤジンジャ,,,堺市中区深井清水町3839,,135.2945852,34.31566165,,,,,,,"創建時期は不明、永正年間の兵火で消失後現在地に移転。境内には「寛文三年」の銘のある石灯籠一対など注目すべき石造遺物があり、「常陵郷の森」は市の保存樹木に指定されています。

創建時期はわかりませんが、永正年間(1504?1520年)の兵火によって消失したため現在の場所に移転しました。広大な境内には「寛文三年」(1663年)の銘のある石灯籠一対や、「貞享三年」(1686年)の石灯籠など注目すべき石造遺物があります。境内の「常陵郷(とこはか)の森」は堺市保存樹木に指定されています。",,泉北高速鉄道「深井駅」下車,,,野々宮神社,072-278-2157,,,,https://www.sakai-tcb.or.jp/spot/detail/208,
271403,40,大阪府,堺市,大鳥大社,オオトリタイシャ,,,堺市西区鳳北町1丁1-2,,135.2738469,34.32112349,月火水木金土日,05:30,18:00,5:30?18:00(開閉門あり),無料,,"境内は1万5千坪あり鬱蒼とした森の中には、出雲大社の大社造の次に古いと言われる大鳥造の社殿があり、拝殿前には珍しい八角形の柱の鳥居があり、本殿東側には樹齢800年は超える根上がりの楠が構えています。
4月の第三土曜に行われる「花摘祭」は、花の季節に色を添える古式ゆかしい行事の一つで、平安時代に起源のある厄病・災厄除けを祈願して始まった祭が現在に受け継がれています。また10月には鳳だんじり祭が行われます。",,JR阪和線「鳳駅」下車、南海バス「大鳥神社前バス停」下車,乗用車（20台）　マイクロ大型（2台）バスは要予約,,大鳥大社,072-262-0040,,,,https://www.sakai-tcb.or.jp/spot/detail/40,
271403,35,大阪府,堺市,家原寺,エバラジ,,,堺市西区家原寺町1丁8-20,,135.2827651,34.32159762,,09:00,17:00,,200,,奈良時代の高僧・行基が生まれた所で「知恵の文殊さん」として知られています。入学試験のシーズンになるとたくさんの人々がお参りに来て、本堂の壁や柱が「合格・昇運・祈願」と書かれたハンカチで埋めつくされます。毎年1月最終日曜日の「大とんど」は有名で、勢いよく天に向かう高さ5mもの巨大な炎に無病息災を祈願します。,,JR阪和線「津久野駅」下車、南海バス「文珠前バス停」下車,,,家原寺,072-271-1505,,,,https://www.sakai-tcb.or.jp/spot/detail/35,
271403,204,大阪府,堺市,日部神社,クサベジンジャ,,,堺市西区草部262,,135.2756536,34.3115275,月火水木金土日,08:00,18:00,,,,"本殿は建築様式や技法、本殿前にあった石燈籠に正平24年(1369年)の製作年代が刻まれていることなどから、その頃に建立されたと考えられます。柱の間を飾る蛙の足のような形をした蟇股(かえるまた)という部材には、祭神である牛頭天王(ごずてんのう)にちなんだ牛、唐獅子、碁を打つ二人の人物、鳩と松、鴛鴦(おしどり)など、さまざまな彫物があり、石燈籠とともに重要文化財に指定されています。
また、石燈籠は四角形のすっきりとした美しさと、和泉砂岩の細かい石質を生かした装飾性豊かな彫刻に特色があり、笠の上には近畿地方の燈籠には珍しく火炎宝珠(かえんほうじゅ)をのせ、各部材には四天王立像・宝相華唐草文などが彫られています。制作年代の判明する工芸的に優れた石燈籠として大変貴重な作品です。
神門は、桃山時代の様式を受け継ぐ17世紀前期の四脚門で、平成20年に堺市指定有形文化財に指定されました。",,JR阪和線「鳳駅」下車、南海バス「石橋バス停」下車,有　2台,,日部神社,072-271-2647,,,,https://www.sakai-tcb.or.jp/spot/detail/204,
271403,75,大阪府,堺市,櫻井神社,サクライジンジャ,,,堺市南区片蔵645,,135.3022264,34.2907587,,06:00,19:00,"開門時間6:00?19:00
受付時間9:00?16:00",無料,,"上神谷(にわだに)の八幡さんと呼ばれ、堺市内で唯一の国宝に指定されている貴重な建物です。鎌倉時代の建築で、二重虹梁蟇股といわれる古い形式の架構法で、内部中央を土間の馬道とする割拝殿(わりはいでん)になっています。外壁の白壁と朱色の木部との鮮やかなコントラストが美しく、簡素にして明快な木組みに時代を感じることができます。
また、神社には大阪府有形文化財として、鉢ヶ峯の国神社にまつられていた石燈籠と神像が保存されているとともに、毎年10月の5日に近い日曜日に奉納される「上神谷のこおどり」は国選択・府無形文化財となっています。",,南海バス「桜井神社前バス停」下車,有り（50台）,,櫻井神社,072-297-0043,,,,https://www.sakai-tcb.or.jp/spot/detail/75,
271403,103,大阪府,堺市,多治速比売神社,タジハヤヒメジンジャ,,,堺市南区宮山台2丁-3-1,,135.2952117,34.30069825,月火水木金土日,09:00,16:00,9:00?12:00、13:00?16:00(本殿見学は要予約),,,"1,400本の梅林で著名な荒山(こうぜん)公園に隣接し、うっそうとした緑の中を抜けると、鮮やかな朱色の神社が姿を現します。天井裏の墨書や棟札の記載などから、天文年間(1539年?1541年)に再建されたことがわかる本殿は入母屋造で、建物の細部には龍・雲・波・蟷螂(カマキリ)・海藻・貝類など、多種類の彫刻・彩色が施されています。
建物への彫刻技術などが飛躍的に発展する、安土桃山時代の建築様式を先取る建物のひとつとして貴重で、昭和24年(1949年)には重要文化財に指定されました。安産、縁結び、厄除けの神様として知られ主祭神は多治速比売命ですが、本殿には菅原道真公も祭られており、学問の神としても信仰されています。春の梅だけでなく、桜や新緑、紅葉、雪景色など四季折々の美しさを見せてくれます。",,南海バス「宮山台2丁バス停」下車,有（80台）,,多治速比売神社,072-297-0726,,,,https://www.sakai-tcb.or.jp/spot/detail/103,
271403,100,大阪府,堺市,高倉寺,タカクラジ,,,堺市南区高倉台2丁-9-15,,135.311576,34.29332355,,,,,,,泉ケ丘駅の東南ニュータウンの団地を抜けると、緑に囲まれた高台に文武天皇の勅命で705年行基が開基し、自作の薬師尊像を安置した真言宗の古刹高倉寺があります。その法起菩薩堂に長年まつられてきた「法起菩薩曼荼羅図」(ほうきぼさつまんだらず)には、法起菩薩という大変珍しい仏様が描かれています。六本の腕と五つの眼を持ち怒りの表情で岩の上に立つ姿は大変恐ろしく、金剛山の修験の仏として信仰され絵画では、この作品が唯一の例だと考えられています。裏打紙に記されている銘文から、室町時代に活躍した南都(現在の奈良県)の絵仏師太輔法眼清賢(たゆうほうげんせいけん)の作と推定でき、大変貴重で市の指定有形文化財となっています。,,泉北高速鉄道「泉ケ丘駅」下車,,,,,,,,https://www.sakai-tcb.or.jp/spot/detail/100,
271403,144,大阪府,堺市,法道寺,ホウドウジ,,,堺市南区鉢ケ峯寺401,,135.3101981,34.27519244,,,,,無料,,"寺伝によれば7世紀中ごろに、法道(空鉢)仙人が開いたとされる高野山真言宗の寺院で、古くは長福寺といい多数の寺坊がありました。「食堂(じきどう)」は鎌倉時代後期に建てられ、僧侶が法会の際に食事などを行った建物で、同時代のものでは府下で金剛寺と2棟のみで大変貴重なものです。「多宝塔」は屋根の丸瓦の正平23年(1368年)に作ったという銘文から、南北朝時代中期に建てられたと考えられ、食堂とともに重要文化財に指定されています。同じく重要文化財の十六羅漢像は漢画の系統に属する作品で、宋画の写しと考えられています。
また、楼門に安置される「金剛力士像」は、解体修理中に吽形(うんぎょう)から発見された墨書木札で、鎌倉時代の弘安6年(1283年)に造像されたことがわかり、同時代から室町時代にかけて興隆した法道寺と、上神谷(にわだに)地域の仏教文化の精華を、現在に伝える大変貴重なものです。「阿弥陀三尊図」は赤・緑を基調とした濃厚な色彩と金泥を多用する点、朱の衣に配された細かい金泥円文、独特な桃色を施した体などの特徴がみられる高麗仏画で、日本に伝来しているなかでも最も古い時代に作られたものと思われ、金剛力士像とともに市の指定有形文化財になっています。",,泉北高速鉄道「泉ケ丘駅」下車、南海バス「鉢ヶ峯バス停」下車,無料(乗用車50台),,法道寺,072-297-0705,,,,https://www.sakai-tcb.or.jp/spot/detail/144,
271403,205,大阪府,堺市,美多弥神社,ミタミジンジャ,,,堺市南区鴨谷台1-49-1,,135.2908069,34.28304537,,,,,,,"泉北ニュータウン光明池地区の住宅街の中にあり、「しりぶかがし」が多く繁茂する社叢(しゃそう)が広く緑をたたえ、他にくす、さかき、あらかしなどの照葉樹林の姿もみえます。「しりぶかがし」はブナ科マテバシイ属の常緑中高木で、近畿地方以南から台湾・中国大陸南部に分布し、以前は泉北丘陵にも比較的多く分布していたようです。秋には堅果が成熟し、この下部の中央がやや三角状に深くえぐれることから「尻深(しりぶか)」の名がつきました。
社叢(「やしろのもり」のこと)に百本近くを数えるこの森は、造成前の泉北丘陵の原植生を知る貴重な手がかりを与えてくれます。しりぶかがし社叢は大阪府の指定天然記念物となっており、大阪みどりの百選の一つです。",,南海バス「城山台1丁バス停」下車,,,美多弥神社,072-297-1179,,,,https://www.sakai-tcb.or.jp/spot/detail/205,
271403,48,大阪府,堺市,金岡神社,カナオカジンジャ,,,堺市北区金岡町2866,,135.3112045,34.33345577,,,,,,,"絵所長者という絵の仕事をする役所で、最も重きをなした巨勢金岡を祭っています。御所や貴族の家、有名なお寺に絵を描いたことは分かっていますが金岡の描いた絵は一つも残っていません。
氏子11町内の大太鼓が若者数10人に担がれて町内を運行し、夕刻より順次宮入りをするお盆の行事は勇壮この上ない夏の風物詩です。
なお、境内の樹齢900年と推定される御神木の楠は、堺市指定保存樹木に指定されています。",,地下鉄御堂筋線「新金岡駅」下車、南海高野線「白鷺駅」下車,,,金岡神社,072-258-2127,,,,https://www.sakai-tcb.or.jp/spot/detail/48,
271403,155,大阪府,堺市,百舌鳥八幡宮,モズハチマングウ,Mozu Hachimangu,,堺市北区百舌鳥赤畑町5丁706,,135.2941005,34.33151839,,,,拝観自由,無料,,"欽明天皇(532?571年)のころに建てられたと伝えられ、うっそうとした境内と重厚なたたずまいは歴史の古さを感じさせます。本殿右前にある大くすは幹囲り5.2m、樹高25mで樹齢は700年とも800年ともいわれている名古木で、府の天然記念物に指定されています。
また、毎年旧暦8月15日の中秋の名月にかけて、勇壮なふとん太鼓を繰り出す「月見祭」は、農作の祈願と満月を祝う風習とが合わさって神社の祭りになったものといわれ、記録によると300年以上の伝統があります。太鼓を仕込んだ台の上に、朱色の座布団を5段重ねにした造りのふとん太鼓は、高さ約4m、重さ約3tもあり約70人で担ぎ「ベーラベーラベラショッショイ」というかけ声と太鼓の音で、まちを練り歩いた後神社に奉納されます。","Said to have been built during the time of Emperor Kinmei (532 ~ 571), you can feel the sheer weight of ancient history radiating both from the grounds and profound appearance of the building. The large camphor tree to the right of the main shrine is a famous old tree, boasting a trunk circumference of 5.2m, a height of 25m, and an age of 700 - 800 years, and is an Osaka prefectural designated Natural Monument.
Furthermore, the bold futon daiko drumming of the Moon Viewing Festival held on August 15 of the old lunar calendar is said to be an ancient custom of praying for a bountiful harvest and celebrating the full moon turned into a shrine festival, with records suggesting it goes back more than 300 years. A futon daiko drum is created by piling five crimson zabuton mats atop a platform inset with drums, for a height of 4m and weight of almost 3t. It is then carried by around 70 people, accompanied by shouts of ""beera beera bera sho-shoi"" and drumming as they walk around the town before making a dedication at the shrine.",JR阪和線「百舌鳥駅」下車、南海高野線「百舌鳥八幡駅」下車、南海バス「もず八幡前バス停」下車,,,百舌鳥八幡宮,072-252-1089,,,,https://www.sakai-tcb.or.jp/spot/detail/155,
271403,87,大阪府,堺市,菅生神社,スゴウジンジャ,,,堺市美原区菅生178-1,,135.3341894,34.31381684,,,,,,,"本殿は一間社春日造としては府下でも規模が大きなもので、正面の柱間は7尺におよび、式内社としての格式を示しています。前方には幣殿と拝殿が接続し、周囲は側面に中門を設けた瑞垣で囲まれています。市内屈指の古さを持つ江戸時代万治4年(1661年)の神社建造物として貴重で、堺市指定有形文化財になっています。
かつて神社は京都や大阪の信奉者をもち、「河内名所図会」(享和元年・1801年刊)にも掲載されています。図絵から社殿配置が変わらず当時の景観を保っていることがわかり、その中で現在まで残っている建物としても貴重です。",,南海高野線「北野田駅」から近鉄バス「東野バス停」下車,,,菅生神社,,,,,https://www.sakai-tcb.or.jp/spot/detail/87,
271403,139,大阪府,堺市,法雲寺,ホウウンジ,,,堺市美原区今井192,,135.3253684,34.33073616,,,,,無料,,"黄檗(おうばく)三傑の一人、慧極道明(えごくどうみょう)禅師によって、寛文12年(1672年)に開山された禅宗の一派黄檗宗の中本山格の寺で、1万坪の境内には山門・天王殿・大殿(だいでん)・開山堂(かいさんどう)・耀先殿(ようせんでん)・方丈・鐘楼などがあり、建築当初の伽藍構成を今に残し、大殿には3,333体の本尊が安置されています。
お盆8月15日の万灯会は、万物の霊に灯火をささげ無病息災を祈る伝統行事で、願いを込めた千基にのぼる灯ろうにろうそくの火がともり、境内に幻想的な雰囲気をもたらします。これは文政8年(1825年)に始まったとされ、廃仏毀釈で一時中断されましたが、100年以上の時を経て復活したものです。
また、市の花木であるツツジの名所としても有名で、広い敷地に1,000株の赤・白・ピンクのツツジが咲き、見ごろの4?5月には1日1,000人以上の人々が訪れ、その景観は「花咲けばツツジの海」といわれるほど豪華絢爛です。",,近鉄バス「今井バス停」下車、南海バス「今井南バス停」下車,,,法雲寺,072-361-4419,,,,https://www.sakai-tcb.or.jp/spot/detail/139,
